loc,address,value,geo,levels,type,size
"(-9.586834800262903, -73.99591909941829)","Ruta T-34, km 27, Región de Tarapacá",$2938.15 USD,---,10,vivienda,496.23 mts2
"(-10.142651059953513, -76.24266580870786)","Calle Los Coihues 3688 Dpto. 503
Coihaique, Región de Aysén del General Carlos Ibáñez del Campo",$4861.38 USD,---,3,comercial,881.80 mts2
"(-12.475914663416114, -76.30871341610919)","Diego Barros Arana 8814
Pica, Región de Tarapacá, 9148810",$3306.45 USD,---,9,comercial,172.28 mts2
"(-12.082460362458942, -73.34824717380626)","Calle Vicuña Mackenna 9433 Dpto. 07
Lago Verde, Región de Aysén del General Carlos Ibáñez del Campo, 5143200",$2360.67 USD,---,8,oficinas,1752.54 mts2
"(-9.876737078313905, -75.72157105997277)","Arturo Prat 2444
Los Sauces, Región de La Araucanía",$3511.27 USD,---,8,comercial,1989.87 mts2
"(-10.7496943988991, -73.92605651532322)","Calle Jacqueline Navarrete 621 Of. 5879
San Pedro de la Paz, Región del Biobío",$3190.99 USD,---,5,comercial,1814.26 mts2
"(-10.326283208718715, -76.14954923563891)","Calle Daniel Ramírez 9281
Puerto Octay, Región de Los Lagos, 9235810",$4191.28 USD,---,10,vivienda,1655.33 mts2
"(-11.26340787030929, -73.71828861406641)","Avenida Los Higos 2521 Of. 9852
María Elena, Región de Antofagasta",$3994.04 USD,---,2,comercial,1854.28 mts2
"(-12.065244686171583, -78.57399445743957)","Ruta 5 Sur, km 416",$2213.03 USD,---,8,vivienda,540.20 mts2
"(-10.838501017272977, -74.53632659340187)","Avda. Gabriela Mistral 9
Antuco, Región del Biobío",$4560.65 USD,---,7,oficinas,1678.52 mts2
"(-12.66299537582497, -75.18840377716259)","Isidora García 9745 Dpto. 32
Sierra Gorda, Región de Antofagasta, 3242470",$4572.55 USD,---,0,vivienda,867.87 mts2
"(-9.150899753036862, -78.05319044637912)","Calle René Serrano 46 Dpto. 19
Chaitén, Región de Los Lagos, 0954600",$2180.44 USD,---,3,vivienda,137.36 mts2
"(-10.22827456119368, -76.29395139800405)","Diego Barros Arana 2152 Piso 30
Calbuco, Región de Los Lagos, 0125270",$2443.14 USD,---,9,vivienda,1072.42 mts2
"(-12.894820537654416, -76.07081142636409)","Esmeralda 1250
Corral, Región de Los Ríos",$2335.70 USD,---,8,oficinas,50.47 mts2
"(-8.686046374994504, -76.7444007044665)","Ruta T-73, km 35, Región de Aysén del General Carlos Ibáñez del Campo",$3047.15 USD,---,3,vivienda,673.80 mts2
"(-12.984519788778435, -74.67770417434157)","Calle Los Alerces 15
Maipú, Región Metropolitana, 9825970",$2757.12 USD,---,3,oficinas,1906.19 mts2
"(-11.500939224736408, -73.31854153222972)","Las Mosquetas 25 Piso 13
San Juan de la Costa, Región de Los Lagos",$3093.09 USD,---,7,vivienda,1342.20 mts2
"(-10.722696632652376, -74.65299629371408)","Manuel Rodríguez 870
Curarrehue, Región de La Araucanía, 3837690",$4507.70 USD,---,6,oficinas,644.29 mts2
"(-10.492008991075327, -74.3614441369199)","Calle Esmeralda 348 Dpto. 1954
Llaillay, Región de Valparaíso, 5653990",$3897.38 USD,---,2,oficinas,1962.72 mts2
"(-11.409751677153123, -73.47684679037742)","Orlando Uribe 607 Piso 30
Llanquihue, Región de Los Lagos, 4221690",$2213.25 USD,---,4,comercial,193.06 mts2
"(-10.800596813909108, -76.37652987083683)","Calle Los Tilos 678
Quillón, Región de Ñuble",$2556.29 USD,---,2,vivienda,1265.02 mts2
"(-11.73539850251011, -77.86607026082157)","Calle Bernardo O'Higgins 1084
María Elena, Región de Antofagasta, 2632880",$2381.17 USD,---,0,comercial,124.40 mts2
"(-15.433582009549674, -73.14560335567442)","Pasaje Andrés Salinas 56
San Clemente, Región del Maule, 2870270",$4796.03 USD,---,8,oficinas,1549.16 mts2
"(-11.63951841603676, -76.68371887800049)","Calle Los Digitales 9698
Recoleta, Región Metropolitana, 9074810",$4841.92 USD,---,8,vivienda,1398.36 mts2
"(-10.381986184027062, -71.67730772291061)","Avenida María Zapata 976
Punitaqui, Región de Coquimbo",$3436.23 USD,---,10,oficinas,359.44 mts2
"(-8.912047182591762, -74.24971510374488)","Esmeralda 51 Of. 961
Los Lagos, Región de Los Ríos, 1446410",$3553.31 USD,---,5,comercial,1401.66 mts2
"(-11.784911843668926, -74.09903587928785)","Av. Diego Ramírez 616 Piso 90
Isla de Maipo, Región Metropolitana",$3428.50 USD,---,6,oficinas,346.65 mts2
"(-11.584035204217647, -73.97612010833845)","Mariana Tapia 2135
La Cisterna, Región Metropolitana, 1587060",$3856.17 USD,---,3,oficinas,1817.25 mts2
"(-9.06108216935235, -76.17658223108367)","Calle Juan Guerra 507
Chillán Viejo, Región de Ñuble, 7566530",$3009.53 USD,---,5,oficinas,1337.09 mts2
"(-8.186718803657143, -72.48994207463535)","Calle Los Higos 3525 Piso 4
Zapallar, Región de Valparaíso",$4872.33 USD,---,5,vivienda,237.26 mts2
"(-8.330641785841724, -74.88963566170864)","Calle María Peralta 232
Los Ángeles, Región del Biobío",$4125.39 USD,---,6,oficinas,763.86 mts2
"(-10.723855342957949, -76.98715913831718)","Ruta T-87, km 26, Región de Magallanes y de la Antártica Chilena",$2665.23 USD,---,6,vivienda,877.83 mts2
"(-9.554889821711397, -73.52830758024575)","Ruta 598-CH, km 15, Región de Arica y Parinacota",$2136.47 USD,---,6,comercial,358.25 mts2
"(-9.627869864727192, -73.35761070027964)","Av. Los Cactus 126
Rancagua, Región del Libertador General Bernardo O'Higgins",$4157.27 USD,---,10,vivienda,1612.63 mts2
"(-10.68097535588062, -74.79039861146791)","Los Aromos 4875
Pitrufquén, Región de La Araucanía, 8668820",$3463.83 USD,---,5,vivienda,1826.64 mts2
"(-11.441586507046075, -74.23165189937478)","Las Mandarinas 385
Río Bueno, Región de Los Ríos, 5579070",$3149.32 USD,---,2,vivienda,862.64 mts2
"(-12.154444845206227, -76.44026697038258)","Ruta 663-CH, km 30, Región de Aysén del General Carlos Ibáñez del Campo",$3680.75 USD,---,2,comercial,989.53 mts2
"(-9.975043383884477, -71.72061467600527)","Los Aromos 9760
Pemuco, Región de Ñuble, 5787490",$2543.02 USD,---,0,vivienda,1805.28 mts2
"(-10.72336021658656, -72.76471883589997)","Pedro Montt 9777
Tortel, Región de Aysén del General Carlos Ibáñez del Campo",$3264.98 USD,---,5,vivienda,66.22 mts2
"(-11.971459037587532, -75.1941144508178)","Lautaro 555
Punitaqui, Región de Coquimbo, 6313100",$2546.71 USD,---,8,comercial,33.02 mts2
"(-11.0147531849634, -72.99104516511672)","Calle Benjamín Vicuña Mackenna 365
Calle Larga, Región de Valparaíso, 4309600",$4012.99 USD,---,2,comercial,1437.37 mts2
"(-9.944943672715794, -74.39480569782131)","Baquedano 529
Cauquenes, Región del Maule",$2430.86 USD,---,8,vivienda,1717.50 mts2
"(-10.837533903137594, -72.17030803566462)","Arturo Prat 979 Of. 956
Vallenar, Región de Atacama",$2085.78 USD,---,7,comercial,31.98 mts2
"(-8.645942680182143, -76.51833354663712)","Exequiel Rojas 354
Río Verde, Región de Magallanes y de la Antártica Chilena, 0792310",$3337.63 USD,---,7,oficinas,701.48 mts2
"(-10.621156340057965, -77.94667243486683)","Los Cactus 86 Dpto. 7849
San Nicolás, Región de Ñuble",$2848.71 USD,---,3,vivienda,1307.55 mts2
"(-6.738357185915385, -76.2937889795506)","Ruta 5 Norte, km 970",$4138.01 USD,---,8,vivienda,1782.67 mts2
"(-10.45873965839686, -72.61910012915027)","Calle Paola Araya 397 Dpto. 363
Graneros, Región del Libertador General Bernardo O'Higgins, 1679790",$3231.89 USD,---,9,comercial,1364.94 mts2
"(-10.289469951866181, -75.15610056840617)","Psje. Las Rosas 963 Of. 6868
San Nicolás, Región de Ñuble",$2517.16 USD,---,5,vivienda,937.31 mts2
"(-13.391646368895076, -72.40099133755183)","Ruta T-25, km 16, Región del Maule",$3907.11 USD,---,10,oficinas,418.94 mts2
"(-12.499200603582599, -76.23423651693055)","Ruta 162-CH, km 28, Región de Tarapacá",$2128.50 USD,---,3,oficinas,1094.86 mts2
"(-10.02465898803028, -76.80277650586302)","Av. Gabriela Mistral 844 Dpto. 37
Punta Arenas, Región de Magallanes y de la Antártica Chilena, 2971920",$3276.93 USD,---,0,oficinas,21.01 mts2
"(-9.768936489946013, -71.05426119278843)","Las Lilas 8101
Doñihue, Región del Libertador General Bernardo O'Higgins",$2993.98 USD,---,1,oficinas,542.81 mts2
"(-9.87865288253254, -74.58820278242536)","Manuel Acevedo 73 Of. 8091
Río Claro, Región del Maule",$2130.05 USD,---,6,comercial,528.84 mts2
"(-10.068137482011984, -72.71057547500362)","Las Mandarinas 6
Concepción, Región del Biobío",$4858.83 USD,---,4,comercial,885.82 mts2
"(-10.300615700619158, -74.18263403133919)","Ruta T-93, km 30, Región de Los Ríos",$4721.87 USD,---,10,comercial,1449.41 mts2
"(-10.644863253617068, -75.76827171182369)","Camino Las Araucarias 17
Victoria, Región de La Araucanía",$2723.11 USD,---,10,vivienda,632.27 mts2
"(-12.337206818157725, -78.7316628007501)","Lautaro 7512 Dpto. 371
Río Negro, Región de Los Lagos",$4832.91 USD,---,10,oficinas,792.10 mts2
"(-11.241493921289266, -74.96492165533809)","Psje. Manuel Rodríguez 955 Dpto. 54
Quellón, Región de Los Lagos",$4330.11 USD,---,8,vivienda,1531.79 mts2
"(-10.860696508864445, -76.00849292732178)","Ramón Carnicer 1
Chañaral, Región de Atacama",$3244.13 USD,---,6,vivienda,588.78 mts2
"(-9.832861094317682, -75.55415907283192)","Avda. Marco Vera 30 Of. 106
Lota, Región del Biobío",$2862.43 USD,---,6,comercial,558.00 mts2
"(-9.614281074655562, -76.423891803789)","Los Abedules 90
Huasco, Región de Atacama",$4438.37 USD,---,2,oficinas,781.78 mts2
"(-10.65978926176457, -74.36818330814685)","Ruta T-76, km 15, Región de Tarapacá",$4133.68 USD,---,2,vivienda,1242.34 mts2
"(-11.494275611820708, -77.33027141037657)","Av. Matta 19
San Juan de la Costa, Región de Los Lagos, 6686280",$2896.55 USD,---,1,comercial,587.74 mts2
"(-9.551353592572422, -77.89611671267903)","Ruta T-29, km 19, Región del Maule",$2805.93 USD,---,10,comercial,1253.80 mts2
"(-10.818670980882406, -76.69418287081936)","Ruta 673-CH, km 22, Región de Aysén del General Carlos Ibáñez del Campo",$3958.73 USD,---,10,oficinas,228.10 mts2
"(-11.696887665173461, -80.76859707370944)","Caupolicán 27 Dpto. 511
Camiña, Región de Tarapacá",$4790.72 USD,---,3,oficinas,22.83 mts2
"(-12.039183134692106, -78.18600014853016)","Ruta U-140, km 26, Región de Magallanes y de la Antártica Chilena",$2819.13 USD,---,4,comercial,399.22 mts2
"(-11.504323108772272, -76.83915615158021)","Ruta 5 Norte, km 756",$2690.78 USD,---,5,vivienda,473.85 mts2
"(-12.101069454731213, -69.98928452958441)","Ruta T-35, km 2, Región de Los Lagos",$3431.31 USD,---,4,oficinas,1216.39 mts2
"(-8.812062341027293, -78.48120972149475)","Ruta 5 Sur, km 274",$3645.60 USD,---,1,oficinas,583.29 mts2
"(-11.843801129658875, -79.38932252534379)","Calle Verónica Lucero 5191 Dpto. 43
Hualpén, Región del Biobío",$3656.55 USD,---,4,vivienda,1975.48 mts2
"(-13.48627803040103, -77.27413226685212)","Catalina Valenzuela 7399
Colina, Región Metropolitana",$4199.99 USD,---,9,vivienda,1099.27 mts2
"(-11.852397507799079, -75.17297566554736)","Ruta T-37, km 31, Región de Tarapacá",$4561.81 USD,---,6,vivienda,255.69 mts2
"(-11.267326507315842, -73.22430021183331)","Manuel Rodríguez 6006
Mulchén, Región del Biobío",$2680.11 USD,---,1,vivienda,1738.67 mts2
"(-10.429075196416907, -79.36999364845599)","Ruta 5 Sur, km 952",$3827.11 USD,---,8,comercial,181.01 mts2
"(-11.877337990769902, -74.19689447155925)","Calle Caupolicán 4 Piso 4
Isla de Maipo, Región Metropolitana",$2094.13 USD,---,1,comercial,608.92 mts2
"(-9.68204049237669, -75.71606302211231)","Aníbal Pinto 65 Dpto. 842
Peralillo, Región del Libertador General Bernardo O'Higgins, 0248140",$2216.91 USD,---,3,vivienda,399.20 mts2
"(-8.996759490304525, -72.56462386166088)","Calle Caupolicán 730
San Felipe, Región de Valparaíso, 1364650",$2286.03 USD,---,8,vivienda,238.29 mts2
"(-11.101742677096306, -76.93894373312912)","Los Palmitos 8696
Punta Arenas, Región de Magallanes y de la Antártica Chilena",$2759.47 USD,---,9,comercial,1282.34 mts2
"(-9.635078633011714, -76.84639821506318)","Calle María Rivera 151
Las Condes, Región Metropolitana, 3507080",$2969.40 USD,---,7,oficinas,960.31 mts2
"(-8.762207655677171, -75.25962671774738)","Avenida Gerardo Cabrera 43
San Pedro de Atacama, Región de Antofagasta, 8813490",$3735.42 USD,---,10,comercial,1370.30 mts2
"(-9.440526517822576, -75.10826841526911)","Ruta 5 Sur, km 605",$2116.12 USD,---,5,oficinas,881.08 mts2
"(-11.760614273887109, -76.97440769996378)","Yasna Marambio 867
Olmué, Región de Valparaíso",$3108.35 USD,---,10,oficinas,604.89 mts2
"(-10.142245779811212, -75.2299607061011)","Calle Juan Tapia 27 Piso 0
San Fernando, Región del Libertador General Bernardo O'Higgins",$4066.76 USD,---,0,comercial,936.27 mts2
"(-13.223135521747444, -74.13918330985872)","Elsa Trujillo 56 Of. 6876
Ollagüe, Región de Antofagasta, 8550300",$2216.17 USD,---,9,vivienda,578.77 mts2
"(-10.97879323862684, -72.14516031724364)","Pasaje Ramón Freire 1953
Pemuco, Región de Ñuble, 9641830",$2864.46 USD,---,9,comercial,955.43 mts2
"(-9.589849049276713, -76.22480704388533)","Esmeralda 202 Of. 491
Laguna Blanca, Región de Magallanes y de la Antártica Chilena",$3694.88 USD,---,10,oficinas,862.15 mts2
"(-9.730484739139667, -76.26556331505434)","Ruta 5 Norte, km 539",$2656.96 USD,---,2,oficinas,955.53 mts2
"(-9.41751164091522, -74.5549314639671)","Paula Jaraquemada 9952 Of. 3618
Florida, Región del Biobío, 2409570",$4349.57 USD,---,1,vivienda,1219.22 mts2
"(-10.295261204814954, -75.55967639209862)","Ruta T-88, km 35, Región de Tarapacá",$3969.74 USD,---,4,oficinas,1260.89 mts2
"(-9.940717546024544, -76.11267090831132)","Las Margaritas 6955
Treguaco, Región de Ñuble",$3812.82 USD,---,7,vivienda,1037.13 mts2
"(-8.046600122278214, -73.69539244798)","Avenida Balmaceda 108 Piso 9
Santo Domingo, Región de Valparaíso, 8356080",$3491.10 USD,---,3,comercial,333.12 mts2
"(-12.22979469837237, -73.12009088860688)","Calle Ingrid Sandoval 663
Vilcún, Región de La Araucanía",$2295.84 USD,---,5,oficinas,1389.56 mts2
"(-10.578228301764439, -75.52726424450695)","Alexandra Salgado 4643 Dpto. 9509
Arica, Región de Arica y Parinacota",$4501.78 USD,---,9,comercial,638.16 mts2
"(-8.531012663787127, -74.67137846820728)","Camilo Henríquez 705 Of. 9991
Quemchi, Región de Los Lagos, 4776010",$4341.19 USD,---,2,vivienda,1923.99 mts2
"(-11.0919120650502, -75.88435625122021)","Avenida Alberto Toro 63 Of. 922
La Ligua, Región de Valparaíso, 1045010",$3330.41 USD,---,10,oficinas,730.63 mts2
"(-10.222477964006732, -77.392559978986)","Mac Iver 2946 Dpto. 10
Hualqui, Región del Biobío, 9289370",$4432.48 USD,---,9,vivienda,874.62 mts2
"(-10.386120454705615, -74.15466710051581)","Avda. Benjamín Vicuña Mackenna 772
Puyehue, Región de Los Lagos",$3236.49 USD,---,2,comercial,1812.53 mts2
"(-13.143536660436876, -77.65353003895851)","Los Piñones 694
Padre Las Casas, Región de La Araucanía",$4757.33 USD,---,0,comercial,1495.92 mts2
"(-10.313569453748153, -74.86603888727677)","Arturo Prat 776
Illapel, Región de Coquimbo",$3509.95 USD,---,0,vivienda,224.20 mts2
"(-9.68707651542823, -69.61714264139425)","Calle María Faúndez 8795
Canela, Región de Coquimbo",$3772.84 USD,---,2,comercial,791.30 mts2
"(-12.284572076185674, -72.88257219810515)","Irene Muñoz 5379
Providencia, Región Metropolitana",$4792.08 USD,---,6,vivienda,608.04 mts2
"(-13.903377715915155, -72.72167562695212)","Lautaro 30
San Miguel, Región Metropolitana",$3722.40 USD,---,8,comercial,560.82 mts2
"(-10.833084850501569, -76.72011551401965)","Almendra Sánchez 3 Of. 1064
Camiña, Región de Tarapacá",$2202.26 USD,---,4,oficinas,154.85 mts2
"(-9.578216309878705, -73.91987141403074)","Ruta 5 Norte, km 599",$3742.52 USD,---,3,oficinas,1675.69 mts2
"(-14.019993442064427, -76.21504887245787)","Psje. Manuel Montt 864
Nacimiento, Región del Biobío, 9399170",$2239.35 USD,---,4,oficinas,681.87 mts2
"(-9.88933387730511, -73.57191637881091)","Ruta 5 Norte, km 647",$2376.00 USD,---,7,oficinas,1661.54 mts2
"(-10.857136869831333, -74.22764986228854)","Ruta 131-CH, km 18, Región de La Araucanía",$4374.99 USD,---,7,comercial,1550.18 mts2
"(-9.531975409513635, -79.3075929735302)","Ruta 393-CH, km 23, Región de La Araucanía",$4497.99 USD,---,3,comercial,1948.23 mts2
"(-12.54067032011436, -77.39826705889418)","Ruta 5 Norte, km 963",$4537.51 USD,---,9,comercial,1422.95 mts2
"(-10.015809676941236, -79.31051133233791)","Avenida Las Araucarias 2603
Olivar, Región del Libertador General Bernardo O'Higgins",$2635.09 USD,---,1,comercial,942.83 mts2
"(-8.943704603875533, -76.47206041557939)","Calle Los Tilos 24
Chillán, Región de Ñuble",$2191.83 USD,---,1,comercial,1860.33 mts2
"(-12.699700468284872, -74.1731007926959)","Santa María 743
Chillán, Región de Ñuble, 3987470",$3541.29 USD,---,4,comercial,1257.15 mts2
"(-11.950524239740018, -71.91130292541696)","Los Alerces 5248
Quilicura, Región Metropolitana, 4344500",$4290.66 USD,---,3,comercial,1041.82 mts2
"(-11.485077095859838, -74.39874912555379)","Aníbal Pinto 9188
La Pintana, Región Metropolitana, 1608630",$2455.23 USD,---,0,oficinas,1437.18 mts2
"(-11.382811778278153, -73.15287440021866)","José Miguel Carrera 67
Futrono, Región de Los Ríos, 5683440",$2440.64 USD,---,7,comercial,1927.18 mts2
"(-10.90608919997931, -80.24121881308783)","Ruta 5 Sur, km 587",$2873.93 USD,---,2,comercial,1735.90 mts2
"(-11.88381990467314, -74.52793246890317)","Avda. Los Aromos 1132 Of. 814
Purén, Región de La Araucanía",$3806.42 USD,---,0,oficinas,722.03 mts2
"(-10.427654591336458, -72.72263050303437)","Esmeralda 984 Dpto. 455
Loncoche, Región de La Araucanía, 5625880",$3281.99 USD,---,6,oficinas,1415.18 mts2
"(-12.03430847258566, -74.99118986147319)","Calle Marcia Castillo 56 Dpto. 6636
Licantén, Región del Maule, 0538790",$4776.57 USD,---,5,oficinas,1956.37 mts2
"(-9.418210196890245, -74.18213455469822)","Calle Daniela González 99
Mariquina, Región de Los Ríos",$3059.89 USD,---,4,comercial,1016.12 mts2
"(-9.782118277146823, -73.44149792058184)","María Oyarzún 1628 Of. 804
Teodoro Schmidt, Región de La Araucanía, 8074430",$2319.57 USD,---,1,oficinas,1898.28 mts2
"(-8.212380028757245, -73.79248211432039)","Las Azucenas 12
Río Claro, Región del Maule",$3355.05 USD,---,0,comercial,570.13 mts2
"(-9.877380424125278, -75.913519828228)","Ruta 5 Sur, km 124",$3250.91 USD,---,8,oficinas,1119.25 mts2
