loc,address,value,geo,levels,type,size
"(-11.836109579588031, -72.96024719358405)","Calle José Yáñez 236
Pichilemu, Región del Libertador General Bernardo O'Higgins",$3232.59 USD,---,9,comercial,63.09 mts2
"(-11.305251377742467, -76.47214381193348)","Calle Domingo Santa María 519
Perquenco, Región de La Araucanía, 6026330",$3717.54 USD,---,8,oficinas,1092.92 mts2
"(-13.18437692781615, -72.25853409435162)","Calle Constanza Vásquez 736
Freirina, Región de Atacama, 8805640",$4319.87 USD,---,5,oficinas,1573.67 mts2
"(-10.40894135726837, -71.69614381757478)","Gabriela Mistral 8807
Los Álamos, Región del Biobío",$4922.40 USD,---,10,oficinas,1336.10 mts2
"(-8.428573909843065, -72.77789770861594)","Ruta 5 Norte, km 629",$4076.42 USD,---,3,comercial,378.19 mts2
"(-9.618267424924126, -73.05686623320352)","Ruta 5 Norte, km 646",$2699.10 USD,---,1,oficinas,1695.11 mts2
"(-12.088881621435267, -78.62584634653844)","Calle Manuel Antonio Matta 1291
La Higuera, Región de Coquimbo",$4859.82 USD,---,0,comercial,1867.17 mts2
"(-12.566682327529199, -74.38768937034902)","Ruta 5 Sur, km 759",$4667.51 USD,---,8,oficinas,391.06 mts2
"(-10.148032141595994, -73.23647147715678)","Avda. Juan Tapia 71 Of. 5412
Quilicura, Región Metropolitana, 8489260",$2368.65 USD,---,10,comercial,63.48 mts2
"(-11.233977456152118, -73.45197996281486)","Calle Colo Colo 308
Primavera, Región de Magallanes y de la Antártica Chilena, 6513140",$2608.54 USD,---,4,vivienda,513.43 mts2
"(-8.38834499781623, -71.47192302646616)","Ruta 5 Norte, km 650",$2422.31 USD,---,9,comercial,1004.16 mts2
"(-13.940003013904482, -73.0081444913483)","Juan González 616
Talagante, Región Metropolitana",$4342.25 USD,---,6,vivienda,1325.11 mts2
"(-10.62660255737379, -79.10593956208214)","César Navarrete 52
Melipeuco, Región de La Araucanía, 2389850",$4198.54 USD,---,7,oficinas,781.10 mts2
"(-12.283494639240393, -77.23038532513513)","Camino Alonso de Ercilla 3751 Dpto. 56
Curacautín, Región de La Araucanía",$3878.64 USD,---,10,vivienda,342.52 mts2
"(-11.451846899470413, -74.96644783687373)","Calle Magdalena Barra 9039
San Fernando, Región del Libertador General Bernardo O'Higgins, 9143050",$3054.07 USD,---,10,oficinas,1893.42 mts2
"(-9.447310094703644, -74.75698167523632)","Ruta 5 Sur, km 438",$3897.08 USD,---,5,vivienda,307.58 mts2
"(-11.663447049986562, -71.96901485733031)","Los Pinos 2634
Curanilahue, Región del Biobío",$3251.59 USD,---,5,vivienda,1478.51 mts2
"(-9.11531986606206, -76.34035049087122)","Avda. Josefa Ortega 264
O'Higgins, Región de Aysén del General Carlos Ibáñez del Campo, 8739680",$2997.81 USD,---,3,oficinas,987.43 mts2
"(-10.19657756779682, -72.79275742602807)","Camino Eliodoro Yáñez 6249 Dpto. 9280
Rengo, Región del Libertador General Bernardo O'Higgins, 0117970",$2466.31 USD,---,9,comercial,1384.30 mts2
"(-8.804674203820959, -70.24662728838712)","Manuel Peña 8176 Of. 9884
Quillota, Región de Valparaíso, 3787510",$3595.28 USD,---,8,comercial,277.13 mts2
"(-10.99505937594349, -79.42331514995148)","Calle Marcia Torres 9665 Dpto. 2659
Quinchao, Región de Los Lagos, 6178520",$2644.85 USD,---,10,oficinas,1119.71 mts2
"(-9.672105633721241, -75.40017941216259)","Baltazar Aguilera 78 Of. 9087
San Juan de la Costa, Región de Los Lagos, 5333330",$4727.80 USD,---,4,vivienda,285.88 mts2
"(-11.71896865178843, -79.02392458039975)","Ruta 5 Norte, km 774",$4051.08 USD,---,1,oficinas,843.56 mts2
"(-11.373500657254553, -73.24480035712399)","Ruta T-55, km 11, Región de Magallanes y de la Antártica Chilena",$3625.40 USD,---,6,comercial,1680.16 mts2
"(-12.350286189706424, -74.65821470573997)","Avenida Los Laureles 641 Dpto. 2687
General Lagos, Región de Arica y Parinacota, 5959710",$2166.28 USD,---,4,comercial,1191.29 mts2
"(-10.980583987136042, -75.9582644863943)","Calle José Cáceres 69
Quillota, Región de Valparaíso",$4334.78 USD,---,5,oficinas,439.34 mts2
"(-10.423145675892492, -76.55690144083485)","Las Rosas 75
Lo Prado, Región Metropolitana, 6935160",$3615.83 USD,---,8,comercial,203.29 mts2
"(-9.913282743613962, -74.36342844177918)","Ruta 5 Sur, km 427",$3873.87 USD,---,7,comercial,1420.64 mts2
"(-11.859766900658542, -73.02845562861647)","Leonor Quezada 1616 Piso 21
Illapel, Región de Coquimbo, 5847350",$3046.38 USD,---,6,oficinas,639.12 mts2
"(-9.163553430213048, -71.60446950835191)","Calle Los Alerces 6890
El Quisco, Región de Valparaíso",$2341.55 USD,---,8,vivienda,622.76 mts2
"(-8.820301718838891, -71.82317853740663)","Calle Esmeralda 6144 Dpto. 918
Traiguén, Región de La Araucanía, 7588060",$4411.41 USD,---,1,oficinas,1073.87 mts2
"(-10.040587832540677, -72.96337819381615)","Calle Alexia Flores 108
Cisnes, Región de Aysén del General Carlos Ibáñez del Campo, 7218320",$2846.60 USD,---,3,vivienda,1067.89 mts2
"(-10.604089892173766, -77.16302172409524)","Avenida Los Digitales 873
Negrete, Región del Biobío, 4083900",$2500.12 USD,---,6,oficinas,1011.16 mts2
"(-9.505526630158167, -73.05186910771256)","Ruta T-30, km 23, Región de Antofagasta",$4537.94 USD,---,10,comercial,499.21 mts2
"(-10.903702820755765, -76.70829465079142)","Av. Rosa Olguín 3 Dpto. 296
Placilla, Región del Libertador General Bernardo O'Higgins",$3456.77 USD,---,10,oficinas,819.36 mts2
"(-11.35957927719565, -74.57255851967878)","Manuel Montt 84
Rancagua, Región del Libertador General Bernardo O'Higgins, 0494890",$2171.52 USD,---,6,comercial,703.68 mts2
"(-11.46119990231259, -76.71607371652405)","Ruta 5 Norte, km 798",$3596.57 USD,---,7,vivienda,878.89 mts2
"(-11.849540393217918, -75.65190808713065)","Manuel Rodríguez 2703
San Ramón, Región Metropolitana",$2171.59 USD,---,2,oficinas,507.41 mts2
"(-9.811823370121038, -76.93498599213981)","Los Aromos 368 Dpto. 51
Santiago, Región Metropolitana",$4256.92 USD,---,8,vivienda,1508.94 mts2
"(-12.955093690072896, -73.68643707382019)","Calle Los Tilos 184 Of. 3646
Penco, Región del Biobío",$4466.22 USD,---,2,oficinas,862.84 mts2
"(-12.761819177354774, -75.00627793891067)","Manuel Rodríguez 987
Alhué, Región Metropolitana",$3332.69 USD,---,7,oficinas,1576.68 mts2
"(-12.562274768321904, -73.88642426516445)","Richard Toledo 16
San Carlos, Región de Ñuble, 5576130",$4541.22 USD,---,3,vivienda,1689.25 mts2
"(-10.722406170908068, -73.28472181417263)","Avda. Baquedano 9
Quilicura, Región Metropolitana",$3140.91 USD,---,4,comercial,1717.33 mts2
"(-12.037537199536096, -74.46855089580122)","Ruta 5 Norte, km 420",$3414.15 USD,---,10,comercial,333.32 mts2
"(-9.316952703088031, -78.1381188683014)","Lucas Peralta 30
El Monte, Región Metropolitana, 5020520",$2794.68 USD,---,8,comercial,701.39 mts2
"(-11.021772908237978, -70.72060208054127)","Los Aromos 16
Los Andes, Región de Valparaíso",$3434.61 USD,---,5,oficinas,707.74 mts2
"(-8.765035369783488, -78.85499208137037)","Calle Matilda Melo 150 Of. 435
Traiguén, Región de La Araucanía",$4420.28 USD,---,4,comercial,676.20 mts2
"(-11.911565645962689, -72.89236024315817)","Roberto Jorquera 28
Lumaco, Región de La Araucanía, 5930190",$4446.50 USD,---,4,comercial,1108.00 mts2
"(-11.809219810297538, -71.97612784331096)","Los Palmitos 2474
Los Andes, Región de Valparaíso",$4022.89 USD,---,7,vivienda,1916.10 mts2
"(-12.27891197421131, -73.31127447234724)","Ruta 5 Sur, km 789",$4294.51 USD,---,10,oficinas,1824.71 mts2
"(-10.670064538741748, -75.52279623277911)","Calle Esmeralda 30
Puerto Octay, Región de Los Lagos, 3540880",$3191.30 USD,---,0,vivienda,1212.00 mts2
"(-12.269655696526643, -76.89481565500188)","Los Robles 70 Dpto. 530
Hijuelas, Región de Valparaíso",$4734.02 USD,---,1,vivienda,909.68 mts2
"(-12.393718362996905, -78.056926676532)","Av. Los Laureles 4
Renaico, Región de La Araucanía",$3299.50 USD,---,4,comercial,1773.06 mts2
"(-11.474469850807505, -75.07974365456693)","Raúl Zapata 915 Of. 325
Peñalolén, Región Metropolitana",$3824.94 USD,---,1,comercial,1807.98 mts2
"(-9.427257432767366, -79.63737077161502)","Arturo Arancibia 7026
Lolol, Región del Libertador General Bernardo O'Higgins",$4260.05 USD,---,1,comercial,1526.96 mts2
"(-12.135904264246633, -73.54807366359147)","Diego Portales 12 Of. 524
Yerbas Buenas, Región del Maule, 4337700",$2987.04 USD,---,6,comercial,71.23 mts2
"(-12.099465902669966, -73.51780445454527)","Los Girasoles 569
Constitución, Región del Maule, 9752780",$4743.24 USD,---,9,oficinas,473.98 mts2
"(-10.89189224948622, -75.14527330374773)","Ruta U-847, km 16, Región de Ñuble",$3180.89 USD,---,8,vivienda,1487.78 mts2
"(-10.506786969871866, -76.63729584217131)","Avda. Esmeralda 577 Of. 8584
Chanco, Región del Maule",$3394.61 USD,---,6,oficinas,667.74 mts2
"(-10.215762073054716, -75.89523303562476)","Ruta 5 Norte, km 529",$4187.69 USD,---,3,vivienda,609.78 mts2
"(-10.125576184220156, -76.37025138065431)","Ruta U-702, km 21, Región de Los Lagos",$4307.44 USD,---,1,oficinas,1553.35 mts2
"(-11.015144215551974, -71.72974774668677)","Colo Colo 64
Estación Central, Región Metropolitana",$2867.49 USD,---,8,comercial,307.40 mts2
"(-12.902818556762076, -77.55506283580593)","Calle Katherinne Jara 84
Tirúa, Región del Biobío, 6313920",$3605.01 USD,---,4,vivienda,653.50 mts2
"(-12.241411692163917, -75.29737999193442)","Bulnes 98 Dpto. 9835
Las Cabras, Región del Libertador General Bernardo O'Higgins",$3673.12 USD,---,10,vivienda,732.09 mts2
"(-9.471344065896409, -77.30540184936413)","Ruta T-16, km 23, Región del Libertador General Bernardo O'Higgins",$2970.43 USD,---,9,oficinas,866.97 mts2
"(-8.459058431157056, -74.75904171351766)","Guillermo Guerra 884
La Higuera, Región de Coquimbo",$2939.51 USD,---,5,oficinas,1756.07 mts2
"(-10.567067473169265, -75.64417099412425)","Manuel Rodríguez 6040
Fresia, Región de Los Lagos",$2370.03 USD,---,0,oficinas,103.11 mts2
"(-8.825901292817187, -73.3442058540905)","Las Mosquetas 722
Puerto Montt, Región de Los Lagos, 8369720",$4400.78 USD,---,4,vivienda,1181.31 mts2
"(-7.519504728776739, -69.91126649181427)","Ruta T-35, km 27, Región de Atacama",$3419.21 USD,---,10,comercial,1943.86 mts2
"(-7.369330499445684, -73.92820326571773)","Av. Balmaceda 599 Piso 9
Quilicura, Región Metropolitana",$3616.86 USD,---,8,oficinas,1915.46 mts2
"(-13.084553038607485, -74.56961939768384)","Ruta 873-CH, km 22, Región de Los Lagos",$2492.51 USD,---,10,comercial,1317.75 mts2
"(-10.999799713593525, -74.82542816073182)","Calle Los Copihues 12 Piso 31
San Pablo, Región de Los Lagos, 6520240",$4120.33 USD,---,1,vivienda,1583.68 mts2
"(-10.989864633571173, -71.92909489729963)","Patricia Agurto 36
Tomé, Región del Biobío",$4488.83 USD,---,7,oficinas,594.09 mts2
"(-11.67343425910792, -76.40515449049013)","Gabriela Mistral 822
Lautaro, Región de La Araucanía",$2297.65 USD,---,8,vivienda,485.48 mts2
"(-13.395974177829416, -76.98047082519298)","Edith Pino 3863
Las Cabras, Región del Libertador General Bernardo O'Higgins",$3335.58 USD,---,4,oficinas,979.32 mts2
"(-13.914164062530496, -75.35573952476959)","Calle Los Aromos 386
Nueva Imperial, Región de La Araucanía",$2596.57 USD,---,7,comercial,808.42 mts2
"(-10.298060486717755, -78.10935159940183)","Ruta U-929, km 25, Región del Libertador General Bernardo O'Higgins",$3477.48 USD,---,2,oficinas,858.34 mts2
"(-10.599718288703821, -78.29754337584838)","Avda. Las Mandarinas 30
Queilén, Región de Los Lagos",$2443.58 USD,---,9,comercial,1727.60 mts2
"(-10.465816915158129, -77.63133957252981)","Juan Campos 87 Of. 2411
Pelluhue, Región del Maule",$2428.10 USD,---,4,comercial,427.03 mts2
"(-9.627287940685392, -76.19199420164918)","Avenida Silvia Morales 60
Maule, Región del Maule, 6871670",$3472.16 USD,---,7,vivienda,436.43 mts2
"(-10.932136915724753, -73.98638305026377)","Mateo Pereira 32
Tortel, Región de Aysén del General Carlos Ibáñez del Campo",$4082.41 USD,---,1,comercial,860.84 mts2
"(-8.921638999817002, -75.91106187521954)","Los Girasoles 7
Machalí, Región del Libertador General Bernardo O'Higgins, 7247750",$4701.46 USD,---,4,oficinas,1447.91 mts2
"(-8.228491760132897, -70.74068667941148)","Arturo Prat 3347
Punta Arenas, Región de Magallanes y de la Antártica Chilena, 1428510",$2182.40 USD,---,3,oficinas,740.49 mts2
"(-12.61406946869269, -74.82476064810413)","Leonardo Arancibia 73
Palmilla, Región del Libertador General Bernardo O'Higgins",$4381.34 USD,---,3,vivienda,1579.38 mts2
"(-10.147970213720336, -79.13452074549328)","Camino Lucas Vega 8294 Piso 9
San Felipe, Región de Valparaíso",$4768.92 USD,---,10,comercial,597.75 mts2
"(-10.921536587334366, -72.40798616915069)","Ruta U-241, km 1, Región de Los Ríos",$3431.22 USD,---,9,vivienda,178.58 mts2
"(-10.567876839661745, -77.70142108533847)","Joaquín Díaz 5211 Dpto. 118
Río Verde, Región de Magallanes y de la Antártica Chilena, 3235940",$4950.25 USD,---,1,oficinas,1644.33 mts2
"(-11.615131970548626, -74.64206591677859)","Portales 57
Coquimbo, Región de Coquimbo, 5390880",$2655.84 USD,---,6,comercial,1183.78 mts2
"(-9.291591687416767, -74.24607227139938)","Calle Las Rosas 74 Of. 1414
Rinconada, Región de Valparaíso",$3557.20 USD,---,9,vivienda,1702.19 mts2
"(-9.552819421836164, -74.08076254853152)","Pasaje Alicia Pizarro 915 Piso 56
Penco, Región del Biobío",$2504.83 USD,---,8,oficinas,1561.65 mts2
"(-11.106581760256017, -75.54462102484977)","Pablo López 906
Quillón, Región de Ñuble, 3105090",$2531.15 USD,---,8,comercial,1850.90 mts2
"(-10.398350102995137, -71.83070268030792)","Calle Bernardo O'Higgins 536 Dpto. 3727
Río Negro, Región de Los Lagos",$2174.26 USD,---,6,comercial,465.33 mts2
"(-13.851620717517664, -76.80257113055934)","Carolina Molina 150 Of. 279
Hualañé, Región del Maule",$3877.96 USD,---,10,comercial,1078.58 mts2
"(-8.588230337379589, -79.83867752519942)","Ruta T-58, km 6, Región de Antofagasta",$4118.62 USD,---,5,comercial,1084.28 mts2
"(-10.629914800102089, -74.90462082752292)","Ruta U-713, km 20, Región de Arica y Parinacota",$2384.34 USD,---,3,vivienda,1004.71 mts2
"(-11.625074692016875, -70.38005533969982)","Los Digitales 11 Of. 1952
Rinconada, Región de Valparaíso",$3137.42 USD,---,7,vivienda,1318.34 mts2
"(-12.208728792938313, -77.63366803304841)","Pasaje Esmeralda 42 Of. 4716
Chillán Viejo, Región de Ñuble, 5121020",$3525.14 USD,---,7,vivienda,1708.71 mts2
"(-11.559779876910692, -72.96413338829211)","Avda. Ruth Vega 26 Piso 44
Punta Arenas, Región de Magallanes y de la Antártica Chilena, 6538490",$2846.80 USD,---,1,oficinas,986.58 mts2
"(-8.371688670010181, -78.33363370745138)","Calle Caupolicán 11 Dpto. 941
Futaleufú, Región de Los Lagos",$2553.30 USD,---,4,comercial,636.48 mts2
"(-12.120717039634016, -78.64218824301362)","Camino Ramón Picarte 904 Piso 6
Peñaflor, Región Metropolitana, 7948500",$3523.66 USD,---,2,comercial,515.16 mts2
"(-10.829136182781449, -74.78224287982349)","Kevin López 32
Río Bueno, Región de Los Ríos",$2750.22 USD,---,4,comercial,865.19 mts2
"(-15.319122686463118, -80.05463700343071)","Ruta 5 Sur, km 860",$3838.46 USD,---,0,comercial,673.61 mts2
"(-13.188127520114271, -73.18028786088075)","Ruta 606-CH, km 35, Región de Atacama",$2774.12 USD,---,8,vivienda,1594.13 mts2
"(-10.38193119182862, -74.60889556412603)","Calle Los Alerces 5020 Dpto. 4270
San Ramón, Región Metropolitana, 2938000",$2611.12 USD,---,2,vivienda,1307.52 mts2
"(-11.26431357216805, -75.3011544095869)","Calle Los Copihues 684
Timaukel, Región de Magallanes y de la Antártica Chilena, 4923990",$4517.90 USD,---,2,comercial,411.83 mts2
"(-9.982539675223736, -76.06676494394893)","Camino Los Laureles 899
Angol, Región de La Araucanía, 7693080",$4727.81 USD,---,0,vivienda,65.55 mts2
"(-10.32178499681544, -74.61878006525097)","Ruta 5 Sur, km 677",$2243.62 USD,---,10,oficinas,645.22 mts2
"(-10.324535185877103, -77.60615982286141)","Silvia Valdés 2427
Salamanca, Región de Coquimbo",$4471.77 USD,---,0,vivienda,1579.39 mts2
"(-11.123221678314149, -74.7413468818528)","Calle Las Manzanillas 5 Of. 9232
Cañete, Región del Biobío, 8344510",$2463.50 USD,---,1,vivienda,899.68 mts2
"(-10.222779275118963, -75.91945357649836)","Lord Thomas Cochrane 138 Of. 5977
Retiro, Región del Maule",$4589.71 USD,---,2,comercial,233.10 mts2
"(-9.152892853987458, -75.59837115478489)","Alexis Valenzuela 2074
Pucón, Región de La Araucanía",$3809.70 USD,---,1,vivienda,26.81 mts2
"(-10.656522046381866, -75.87792670506512)","Carlos Herrera 297
Los Andes, Región de Valparaíso",$3217.10 USD,---,2,comercial,139.62 mts2
"(-5.583909336488593, -76.75458269385597)","Avenida Madeleine Acuña 432 Piso 4
Quinta de Tilcoco, Región del Libertador General Bernardo O'Higgins, 0723470",$4108.41 USD,---,7,vivienda,1548.48 mts2
"(-10.255350153920123, -76.23398759785175)","Calle Juan Castillo 696
Quillón, Región de Ñuble",$2326.55 USD,---,0,comercial,398.28 mts2
"(-10.857928775558175, -75.17847827886808)","Cecilia Barriga 46 Piso 35
Coltauco, Región del Libertador General Bernardo O'Higgins",$4182.82 USD,---,1,vivienda,915.62 mts2
"(-10.72985352337074, -76.25413435585584)","Ruta 5 Sur, km 544",$2531.49 USD,---,0,vivienda,165.11 mts2
"(-9.745838867188008, -74.32461190660483)","Celestino Zapata 6640 Of. 5351
Palena, Región de Los Lagos",$3334.50 USD,---,3,oficinas,393.44 mts2
"(-9.716730927943452, -75.13205071577121)","Avenida José Miguel Carrera 34 Of. 737
Quilaco, Región del Biobío",$3907.86 USD,---,2,comercial,83.09 mts2
"(-12.086751586280787, -73.50691920619592)","Av. Los Alerces 79
Nueva Imperial, Región de La Araucanía",$2345.16 USD,---,4,comercial,541.83 mts2
"(-9.736109649094244, -73.37915452171625)","Calle Alejandro Morales 7583 Piso 76
Contulmo, Región del Biobío",$3543.80 USD,---,5,comercial,857.75 mts2
"(-10.398032189626758, -71.41110810752492)","Marcelo Barría 5848
La Cruz, Región de Valparaíso, 6028840",$3684.95 USD,---,10,oficinas,1202.66 mts2
"(-12.022034145653794, -76.0901987687764)","Los Pinos 9 Of. 3744
Tortel, Región de Aysén del General Carlos Ibáñez del Campo",$2547.27 USD,---,3,oficinas,699.70 mts2
"(-11.66263277574687, -77.400196617864)","Avda. Los Girasoles 324
Maullín, Región de Los Lagos",$2576.17 USD,---,7,comercial,1746.32 mts2
